sex,race,age_cat,decile_score,v_decile_score,is_recid,is_violent_recid,score_text,screening_date,two_year_recid,total_priors_count,c_charge_degree,c_charge_desc,start,end,event,juv_fel_count,juv_misd_count,juv_other_count,person_id,agency_text,maritalstatus,language,rawscore,age,juv_priors_count,adult_priors_count,is_violent,is_drug,is_property,is_fraud,is_weapon,is_traffic,is_sexual,is_public_disorder,is_justice_related,no_charge
male,caucasian,less than 25,2,3,1,1,low,2014-02-13,1,1,felony,arrest case no charge,16,213,1,0,0,0,61230.0,pretrial,single,english,-2.36,24,0,1,0,0,0,0,0,1,0,0,0,1
male,african-american,less than 25,9,7,1,0,high,2013-01-22,0,4,felony,driving while license revoked,0,150,0,0,0,0,51422.0,pretrial,single,english,-1.4,23,0,4,0,0,0,0,0,1,0,0,0,0
male,hispanic,less than 25,2,3,1,0,low,2013-04-02,1,1,misdemeanor,dui level 0.15 or minor in veh,0,445,1,0,0,0,52886.0,pretrial,single,english,-2.49,23,0,1,0,0,0,0,0,1,0,0,0,0
male,african-american,less than 25,5,3,0,0,medium,2013-02-26,0,0,misdemeanor,battery,0,731,0,0,0,0,52521.0,pretrial,single,english,-2.36,23,0,0,1,0,0,0,0,0,0,0,0,0
male,african-american,less than 25,6,3,1,0,medium,2013-10-16,1,1,misdemeanor,battery,0,2,1,0,0,0,58150.0,pretrial,single,english,-2.32,24,0,1,1,0,0,0,0,0,0,0,0,0
female,hispanic,less than 25,3,3,0,0,low,2014-03-24,0,0,misdemeanor,battery,0,739,0,0,0,0,62228.0,pretrial,unknown,english,-2.44,24,0,0,1,0,0,0,0,0,0,0,0,0
male,african-american,less than 25,7,4,0,0,medium,2013-08-12,0,1,felony,tampering with physical evidence,0,963,0,0,0,0,7483.0,pretrial,single,english,-2.12,23,0,1,0,0,0,0,0,0,0,0,1,0
female,african-american,less than 25,9,8,0,0,high,2014-03-07,0,2,felony,arrest case no charge,0,756,0,0,0,0,11454.0,probation,single,english,-1.06,24,0,2,0,0,0,0,0,1,0,0,0,1
male,caucasian,less than 25,4,2,0,0,low,2014-02-12,0,0,felony,tampering with physical evidence,0,779,0,0,0,0,61189.0,pretrial,single,english,-2.64,24,0,0,0,0,0,0,0,0,0,0,1,0
male,african-american,less than 25,8,7,1,0,high,2014-03-05,1,8,felony,arrest case no charge,13,205,1,0,1,1,18698.0,pretrial,single,english,-1.26,24,2,6,0,0,0,0,0,1,0,0,0,1
female,african-american,less than 25,9,7,0,0,high,2013-09-19,0,0,misdemeanor,robbery / no weapon,0,46,0,0,0,0,57398.0,pretrial,single,english,-1.42,23,0,0,1,0,0,0,1,0,0,0,0,0
male,caucasian,less than 25,2,3,0,0,low,2014-01-18,0,2,felony,possession burglary tools,2,804,0,0,0,0,60525.0,pretrial,single,english,-2.48,24,0,2,0,0,1,0,0,0,0,0,0,0
male,caucasian,less than 25,5,3,0,0,medium,2014-02-26,0,7,felony,arrest case no charge,0,765,0,0,0,0,61537.0,pretrial,single,english,-2.44,24,0,7,0,0,0,0,0,1,0,0,0,1
male,caucasian,less than 25,2,3,0,0,low,2013-01-02,0,0,misdemeanor,criminal mischief damage <$200,0,1185,0,0,0,0,50864.0,pretrial,single,english,-2.33,23,0,0,0,0,1,0,0,0,0,0,0,0
male,african-american,less than 25,5,4,0,0,medium,2013-01-15,0,1,misdemeanor,poss of controlled substance,0,1172,0,0,0,0,51232.0,pretrial,single,english,-2.2,23,0,1,0,1,0,0,0,0,0,0,0,0
male,african-american,less than 25,4,4,0,0,low,2013-09-23,0,0,misdemeanor,driving under the influence,0,921,0,0,0,0,57512.0,pretrial,single,english,-2.23,23,0,0,0,0,0,0,0,1,0,0,0,0
male,caucasian,less than 25,5,4,0,0,medium,2013-03-26,0,2,felony,possession of methamphetamine,0,1102,0,0,0,0,8021.0,pretrial,single,english,-2.04,23,0,2,0,1,0,0,0,0,0,0,0,0
male,caucasian,less than 25,5,3,0,0,medium,2013-12-09,0,0,misdemeanor,criminal mischief>$200<$1000,0,844,0,0,0,0,59511.0,pretrial,single,english,-2.38,24,0,0,0,0,1,0,0,0,0,0,0,0
male,african-american,less than 25,4,4,0,0,low,2013-08-23,0,2,felony,arrest case no charge,0,607,0,0,0,0,55964.0,pretrial,single,english,-2.14,23,0,2,0,0,0,0,0,1,0,0,0,1
male,hispanic,less than 25,1,2,0,0,low,2013-08-24,0,1,misdemeanor,reckless driving,1,951,0,0,0,0,56720.0,pretrial,single,english,-2.71,23,0,1,0,0,0,0,0,1,0,0,0,0
male,african-american,less than 25,8,5,1,0,high,2013-03-20,1,8,felony,arrest case no charge,0,130,1,0,0,0,26020.0,pretrial,single,english,-1.75,23,0,8,0,0,0,0,0,1,0,0,0,1
male,caucasian,less than 25,6,8,1,0,medium,2013-01-30,0,2,felony,possession of cannabis,0,958,1,1,0,0,51682.0,pretrial,single,english,-1.22,23,1,1,0,1,0,0,0,0,0,0,0,0
male,african-american,less than 25,2,3,0,0,low,2013-02-13,0,1,felony,cash item w/intent to defraud,0,1143,0,0,0,0,52128.0,pretrial,single,english,-2.37,23,0,1,0,1,0,1,0,0,0,0,0,0
male,caucasian,less than 25,4,3,0,0,low,2013-12-30,0,1,misdemeanor,arrest case no charge,0,823,0,0,0,0,50014.0,pretrial,single,english,-2.55,24,0,1,0,0,0,0,0,1,0,0,0,1
male,caucasian,less than 25,3,3,1,0,low,2013-09-23,1,2,felony,burglary dwelling assault/batt,18,23,1,0,0,1,16248.0,pretrial,single,english,-2.27,23,1,1,1,0,1,0,0,0,0,0,0,0
male,caucasian,less than 25,4,3,0,0,low,2013-12-10,0,0,misdemeanor,battery,2,843,0,0,0,0,59536.0,pretrial,single,english,-2.24,24,0,0,1,0,0,0,0,0,0,0,0,0
male,african-american,less than 25,5,4,1,0,medium,2013-11-04,1,6,misdemeanor,driving under the influence,0,250,1,0,0,0,34467.0,pretrial,single,english,-2.22,24,0,6,0,0,0,0,0,1,0,0,0,0
male,caucasian,less than 25,7,6,1,0,medium,2014-03-18,1,1,felony,poss pyrrolidinovalerophenone,2,140,0,0,0,0,10282.0,pretrial,single,english,-1.55,24,0,1,0,1,0,0,0,1,0,0,0,0
male,african-american,less than 25,7,7,1,1,medium,2013-12-18,1,5,felony,shoot in occupied dwell,5,16,1,0,1,2,9377.0,probation,single,english,-1.34,24,3,2,1,0,0,0,0,0,0,0,0,0
male,caucasian,less than 25,2,2,1,0,low,2013-05-15,1,3,misdemeanor,susp drivers lic 1st offense,0,213,1,0,0,0,54797.0,pretrial,single,english,-2.61,23,0,3,0,0,0,0,0,1,0,0,0,0
male,hispanic,less than 25,5,4,1,0,medium,2013-05-08,1,1,felony,arrest case no charge,0,79,0,1,0,0,54620.0,pretrial,single,english,-2.07,23,1,0,0,0,0,0,0,1,0,0,0,1
male,african-american,less than 25,7,7,0,0,medium,2014-01-09,0,7,felony,sell cannabis,0,813,0,0,0,0,6136.0,pretrial,single,english,-1.47,24,0,7,0,1,0,0,0,0,0,0,0,0
male,other,less than 25,7,5,0,0,medium,2013-02-15,0,0,felony,burglary structure unoccup,0,1141,0,0,0,0,52210.0,pretrial,single,english,-1.85,23,0,0,0,0,1,0,0,0,0,0,0,0
male,african-american,less than 25,3,4,1,0,low,2013-09-13,1,0,misdemeanor,possess cannabis/20 grams or less,0,95,0,0,0,0,57241.0,pretrial,single,english,-2.16,23,0,0,0,1,0,0,0,0,0,0,0,0
male,caucasian,less than 25,9,7,1,0,high,2013-02-06,1,7,misdemeanor,petit theft,0,54,1,0,0,0,51911.0,probation,single,english,-1.42,23,0,7,0,0,1,0,0,0,0,0,0,0
male,caucasian,less than 25,9,9,1,0,high,2014-03-05,1,9,felony,arrest case no charge,0,153,1,1,0,0,38528.0,pretrial,single,english,-0.79,24,1,8,0,0,0,0,0,1,0,0,0,1
male,african-american,less than 25,9,8,1,0,high,2013-08-13,1,14,felony,pos cannabis w/intent sel/del,0,9,1,0,1,3,8041.0,pretrial,single,english,-1.24,23,4,10,0,1,0,0,0,0,0,0,0,0
female,caucasian,less than 25,6,4,1,0,medium,2013-08-10,1,3,felony,possession of alprazolam,0,67,1,0,0,0,56327.0,pretrial,single,english,-2.18,23,0,3,0,1,0,0,0,0,0,0,0,0
male,african-american,less than 25,7,6,0,0,medium,2013-11-26,0,7,felony,poss cocaine/intent to del/sel,0,247,0,0,0,0,59267.0,pretrial,single,english,-1.67,24,0,7,0,1,0,0,0,0,0,0,0,0
male,african-american,less than 25,2,2,0,0,low,2014-02-05,0,0,misdemeanor,battery,1,786,0,0,0,0,60985.0,pretrial,single,english,-2.64,24,0,0,1,0,0,0,0,0,0,0,0,0
male,caucasian,less than 25,4,4,0,0,low,2013-04-20,0,0,misdemeanor,dui property damage/injury,0,1077,0,0,0,0,54100.0,pretrial,married,english,-2.19,23,0,0,0,0,1,0,0,1,0,0,0,0
male,african-american,less than 25,9,9,1,0,high,2013-04-24,1,3,misdemeanor,operating w/o valid license,281,357,0,0,3,0,54195.0,pretrial,single,english,-0.8,23,3,0,0,0,0,0,0,1,0,0,0,0
male,african-american,less than 25,2,3,0,0,low,2013-05-26,0,0,felony,felony batt(great bodily harm),1,1041,0,0,0,0,55085.0,pretrial,significant other,english,-2.33,23,0,0,0,0,0,0,1,0,0,0,0,0
male,hispanic,less than 25,1,2,0,0,low,2013-10-07,0,0,misdemeanor,battery,0,907,0,0,0,0,57893.0,pretrial,single,english,-2.63,23,0,0,1,0,0,0,0,0,0,0,0,0
male,african-american,less than 25,6,4,0,0,medium,2013-04-06,0,2,felony,aggravated battery,32,1091,0,0,0,0,53692.0,pretrial,single,english,-2.08,23,0,2,1,0,0,0,0,0,0,0,0,0
male,african-american,less than 25,4,6,0,0,low,2013-01-09,0,4,misdemeanor,fail register vehicle,0,624,0,0,0,0,45938.0,pretrial,single,english,-1.53,23,0,4,0,0,0,0,0,1,0,0,1,0
male,caucasian,less than 25,2,3,0,0,low,2013-12-12,0,0,felony,aggravated assault w/dead weap,1,841,0,0,0,0,59604.0,pretrial,single,english,-2.4,24,0,0,1,0,0,0,0,0,0,0,0,0
male,african-american,less than 25,7,7,0,0,medium,2013-03-27,0,6,felony,poss cocaine/intent to del/sel,0,272,0,0,0,2,52397.0,pretrial,single,english,-1.59,23,2,4,0,1,0,0,0,0,0,0,0,0
female,african-american,less than 25,6,4,1,1,medium,2013-10-17,1,9,misdemeanor,driving license suspended,0,404,1,0,0,0,4619.0,pretrial,single,english,-2.12,23,0,9,0,0,0,0,0,1,0,0,0,0
female,caucasian,less than 25,3,3,0,0,low,2013-12-05,0,0,felony,aggravated assault w/dead weap,0,848,0,0,0,0,59404.0,pretrial,single,english,-2.44,24,0,0,1,0,0,0,0,0,0,0,0,0
male,caucasian,less than 25,2,3,1,0,low,2014-01-06,1,1,felony,arrest case no charge,1,196,1,0,0,0,60198.0,pretrial,single,english,-2.48,24,0,1,0,0,0,0,0,1,0,0,0,1
female,african-american,less than 25,4,4,1,0,low,2013-03-10,1,2,misdemeanor,driving under the influence,0,229,1,0,0,0,52849.0,pretrial,single,english,-2.17,23,0,2,0,0,0,0,0,1,0,0,0,0
male,caucasian,less than 25,7,4,1,0,medium,2013-03-22,1,3,felony,burglary conveyance occupied,0,272,1,0,0,0,53223.0,pretrial,single,english,-2.01,23,0,3,0,0,1,0,0,0,0,0,0,0
male,caucasian,less than 25,5,6,0,0,medium,2013-11-21,0,5,misdemeanor,assault,5,862,0,0,0,0,53792.0,probation,married,english,-2.44,23,0,5,1,0,0,0,0,0,0,0,0,0
male,caucasian,less than 25,4,3,0,0,low,2014-03-16,0,0,felony,possession of cocaine,0,747,0,0,0,0,62006.0,pretrial,single,english,-2.32,24,0,0,0,1,0,0,0,0,0,0,0,0
male,hispanic,less than 25,5,3,0,0,medium,2013-03-04,0,1,misdemeanor,operating w/o valid license,0,1124,0,0,0,0,52701.0,pretrial,single,english,-2.29,23,0,1,0,0,0,0,0,1,0,0,0,0
male,caucasian,less than 25,5,4,1,1,medium,2013-05-14,1,2,felony,possession of cocaine,0,572,1,0,0,0,54774.0,pretrial,single,english,-1.99,23,0,2,0,1,0,0,0,0,0,0,0,0
male,caucasian,less than 25,4,4,0,0,low,2013-04-27,0,0,felony,"deliver 3,4 methylenediox",0,1070,0,0,0,0,54311.0,pretrial,single,english,-2.17,23,0,0,0,1,0,0,0,0,0,0,0,0
male,african-american,less than 25,6,7,0,0,medium,2013-10-07,0,1,felony,arrest case no charge,0,907,0,0,0,0,19078.0,pretrial,single,english,-1.27,23,0,1,0,0,0,0,0,1,0,0,0,1
female,caucasian,less than 25,6,5,0,0,medium,2013-09-08,0,1,misdemeanor,battery,0,936,0,0,0,0,57069.0,pretrial,married,english,-1.88,23,0,1,1,0,0,0,0,0,0,0,0,0
male,other,less than 25,1,2,1,0,low,2013-10-20,1,0,felony,burglary unoccupied dwelling,1,424,1,0,0,0,58239.0,pretrial,single,english,-2.67,23,0,0,0,0,1,0,0,0,0,0,0,0
male,other,less than 25,4,2,0,0,low,2014-03-15,0,0,misdemeanor,battery,0,748,0,0,0,0,61986.0,pretrial,single,english,-2.59,24,0,0,1,0,0,0,0,0,0,0,0,0
male,african-american,less than 25,10,7,1,1,high,2013-03-01,1,24,felony,driving while license revoked,0,223,0,0,1,0,27487.0,pretrial,single,english,-1.39,23,1,23,0,0,0,0,0,1,0,0,0,0
male,african-american,less than 25,10,9,1,0,high,2013-01-17,0,3,misdemeanor,poss of controlled substance,1,809,0,0,0,0,3037.0,pretrial,single,english,-0.92,23,0,3,0,1,0,0,0,0,0,0,0,0
male,african-american,less than 25,5,5,0,0,medium,2013-09-26,0,2,misdemeanor,possess cannabis/20 grams or less,0,918,0,0,0,0,57619.0,pretrial,single,english,-1.97,23,0,2,0,1,0,0,0,0,0,0,0,0
male,hispanic,less than 25,1,2,0,0,low,2014-02-11,0,2,misdemeanor,battery,0,780,0,0,0,1,61156.0,pretrial,single,english,-2.6,24,1,1,1,0,0,0,0,0,0,0,0,0
male,caucasian,less than 25,7,3,1,0,medium,2013-08-01,1,4,felony,"deliver 3,4 methylenediox",1,696,1,0,0,0,4164.0,pretrial,single,english,-2.28,23,0,4,0,1,0,0,0,0,0,0,0,0
male,african-american,less than 25,10,7,1,0,high,2013-11-04,1,18,felony,grand theft (motor vehicle),567,582,1,1,1,0,18532.0,pretrial,single,english,-1.37,23,2,16,0,0,1,0,0,1,0,0,0,0
male,caucasian,less than 25,2,3,1,0,low,2013-10-23,1,2,felony,agg assault w/int com fel dome,0,145,1,0,0,0,58326.0,pretrial,single,english,-2.45,23,0,2,1,0,0,0,0,0,0,0,0,0
male,african-american,less than 25,7,7,1,1,medium,2013-01-30,1,9,felony,driving while license revoked,10,90,0,0,0,0,33422.0,probation,single,english,-1.45,23,0,9,0,0,0,0,0,1,0,0,0,0
female,african-american,less than 25,7,5,1,0,medium,2014-03-20,1,5,felony,uttering a forged instrument,0,342,1,0,0,0,19384.0,probation,single,english,-1.82,24,0,5,0,0,0,1,0,0,0,0,0,0
male,hispanic,less than 25,9,9,1,0,high,2013-02-11,1,5,felony,arrest case no charge,0,24,0,0,0,0,41847.0,pretrial,single,english,-0.85,23,0,5,0,0,0,0,0,1,0,0,0,1
female,african-american,less than 25,4,4,0,0,low,2013-12-21,0,0,felony,grand theft in the 3rd degree,0,628,0,0,0,0,59888.0,pretrial,single,english,-2.23,23,0,0,0,0,1,0,0,0,0,0,0,0
male,african-american,less than 25,3,2,1,0,low,2014-01-22,1,4,felony,fleeing or attmp eluding a leo,0,153,0,0,0,0,60595.0,pretrial,single,english,-2.61,24,0,4,0,0,0,0,0,0,0,0,1,0
male,african-american,less than 25,10,9,1,0,high,2013-09-18,1,7,felony,"poss3,4 methylenedioxymethcath",2,14,1,0,0,0,7845.0,pretrial,single,english,-0.71,23,0,7,0,1,0,0,0,0,0,0,0,0
male,african-american,less than 25,4,4,0,0,low,2014-03-03,0,2,felony,agg battery grt/bod/harm,0,760,0,0,0,0,2300.0,probation,single,english,-2.06,24,0,2,1,0,0,0,1,0,0,0,0,0
male,african-american,less than 25,7,6,1,1,medium,2013-01-09,1,6,felony,burglary conveyance armed,1,588,1,0,0,0,42676.0,pretrial,single,english,-1.61,23,0,6,0,0,1,0,1,0,0,0,0,0
male,african-american,less than 25,2,3,0,0,low,2013-04-02,0,2,felony,aggrav battery w/deadly weapon,0,86,0,0,0,0,53502.0,pretrial,single,english,-2.41,23,0,2,1,0,0,0,1,1,0,0,0,0
male,african-american,less than 25,2,3,0,0,low,2013-08-22,0,0,misdemeanor,battery,0,953,0,0,0,0,56659.0,pretrial,single,english,-2.39,23,0,0,1,0,0,0,0,0,0,0,0,0
male,other,less than 25,2,3,0,0,low,2013-08-27,0,3,felony,aggravated assault w/dead weap,0,948,0,0,0,0,56812.0,pretrial,married,english,-2.31,23,0,3,1,0,0,0,0,0,0,0,0,0
male,african-american,less than 25,4,4,0,0,low,2013-08-27,0,0,felony,uttering forged bills,0,948,0,0,0,0,56795.0,pretrial,single,english,-2.17,23,0,0,0,0,0,1,0,0,0,0,0,0
male,african-american,less than 25,9,6,1,0,high,2013-09-08,1,8,felony,"poss3,4 methylenedioxymethcath",0,230,1,0,0,0,42846.0,pretrial,single,english,-1.66,23,0,8,0,1,0,0,0,0,0,0,0,0
male,caucasian,less than 25,5,6,0,0,medium,2013-02-09,0,2,felony,d.u.i. serious bodily injury,0,1147,0,0,0,0,52029.0,pretrial,single,english,-1.62,23,0,2,1,0,0,0,0,0,0,0,0,0
male,african-american,less than 25,5,2,0,0,medium,2014-02-20,0,0,felony,traffick amphetamine 28g><200g,0,771,0,0,0,2,61378.0,pretrial,single,english,-2.58,24,2,0,0,1,0,0,0,1,0,0,0,0
male,african-american,less than 25,10,8,1,0,high,2013-02-23,1,7,felony,grand theft in the 3rd degree,1,8,1,0,0,0,7805.0,pretrial,single,english,-1.08,23,0,7,0,0,1,0,0,0,0,0,0,0
male,african-american,less than 25,8,8,1,0,high,2013-04-26,1,2,felony,possession of cocaine,0,36,1,0,0,0,54274.0,pretrial,single,english,-1.12,23,0,2,0,1,0,0,0,0,0,0,0,0
female,african-american,less than 25,3,2,0,0,low,2013-10-01,0,1,felony,arrest case no charge,0,35,0,0,0,0,57762.0,pretrial,single,english,-2.61,23,0,1,0,0,0,0,0,1,0,0,0,1
male,caucasian,less than 25,5,3,0,0,medium,2013-04-29,0,2,felony,arrest case no charge,0,1068,0,0,0,0,54336.0,pretrial,single,english,-2.29,23,0,2,0,0,0,0,0,1,0,0,0,1
male,hispanic,less than 25,6,6,0,0,medium,2013-03-06,0,4,felony,possession of cannabis,0,1122,0,0,0,0,52743.0,pretrial,married,english,-1.65,23,0,4,0,1,0,0,0,0,0,0,0,0
male,caucasian,less than 25,2,3,0,0,low,2013-09-05,0,3,misdemeanor,viol prot injunc repeat viol,0,939,0,0,0,0,57012.0,pretrial,single,english,-2.54,23,0,3,0,0,0,0,0,0,0,0,1,0
male,african-american,less than 25,6,7,1,0,medium,2013-03-20,1,1,felony,pos cannabis w/intent sel/del,1,137,1,0,0,0,53154.0,pretrial,single,english,-1.33,23,0,1,0,1,0,0,0,0,0,0,0,0
male,african-american,less than 25,9,8,0,0,high,2013-03-20,0,1,felony,grand theft (motor vehicle),0,224,0,0,0,0,53134.0,pretrial,single,english,-1.15,23,0,1,0,0,1,0,0,1,0,0,0,0
male,african-american,less than 25,4,3,1,0,low,2013-09-21,1,0,felony,burglary conveyance unoccup,0,94,0,0,0,0,57443.0,pretrial,single,english,-2.26,23,0,0,0,0,1,0,0,0,0,0,0,0
male,african-american,less than 25,10,10,1,0,high,2013-10-07,1,6,misdemeanor,battery,4,221,1,0,0,1,57943.0,pretrial,single,english,-0.45,23,1,5,1,0,0,0,0,0,0,0,0,0
male,african-american,less than 25,3,3,1,0,low,2013-03-06,1,1,misdemeanor,driving license suspended,0,379,1,0,0,0,52755.0,pretrial,single,english,-2.35,23,0,1,0,0,0,0,0,1,0,0,0,0
male,hispanic,less than 25,2,3,0,0,low,2013-03-31,0,0,felony,felony battery (dom strang),173,322,0,0,0,0,53465.0,pretrial,single,english,-2.37,23,0,0,1,0,0,0,0,0,0,0,0,0
male,african-american,less than 25,7,6,1,0,medium,2013-09-26,1,5,felony,burglary dwelling occupied,26,173,1,0,0,0,5705.0,probation,single,english,-1.57,23,0,5,0,0,1,0,0,0,0,0,0,0
male,caucasian,less than 25,8,8,0,0,high,2013-04-09,0,6,misdemeanor,operating w/o valid license,0,81,0,0,0,2,53106.0,probation,single,english,-1.53,23,2,4,0,0,0,0,0,1,0,0,0,0
male,african-american,less than 25,6,4,1,0,medium,2013-01-25,0,3,felony,grand theft (motor vehicle),1,895,1,0,0,1,51551.0,pretrial,single,english,-2.1,22,1,2,0,0,1,0,0,1,0,0,0,0
male,african-american,less than 25,2,3,1,1,low,2013-10-04,1,2,felony,burglary conveyance unoccup,4,257,0,0,0,0,18290.0,pretrial,single,english,-2.4,23,0,2,0,0,1,0,0,0,0,0,0,0
male,african-american,less than 25,6,4,1,0,medium,2013-08-02,1,3,felony,del cannabis at/near park,0,35,1,0,0,0,47062.0,pretrial,single,english,-2.08,23,0,3,0,1,0,0,0,0,0,0,0,0
male,caucasian,less than 25,4,4,0,0,low,2013-07-09,0,2,felony,felony battery w/prior convict,0,997,0,0,0,0,55751.0,pretrial,single,english,-2.23,23,0,2,1,0,0,0,0,0,0,0,0,0
male,african-american,less than 25,4,3,0,0,low,2013-04-12,0,3,felony,burglary unoccupied dwelling,33,88,0,0,0,0,53882.0,pretrial,single,english,-2.29,23,0,3,0,0,1,0,0,0,0,0,0,0
male,african-american,less than 25,10,10,1,0,high,2013-08-11,1,1,felony,arrest case no charge,57,61,1,0,0,0,56341.0,pretrial,single,english,-0.43,23,0,1,0,0,0,0,0,1,0,0,0,1
male,african-american,less than 25,7,7,1,0,medium,2013-04-25,1,4,felony,aggravated assault w/firearm,82,423,1,0,0,0,42066.0,pretrial,single,english,-1.47,23,0,4,1,0,0,0,1,0,0,0,0,0
male,african-american,less than 25,4,5,0,0,low,2013-12-07,0,5,felony,driving while license revoked,0,846,0,0,0,0,45429.0,pretrial,single,english,-1.84,23,0,5,0,0,0,0,0,1,0,0,0,0
female,african-american,less than 25,6,4,1,0,medium,2013-09-13,1,1,felony,grand theft in the 3rd degree,27,184,1,0,0,0,57233.0,pretrial,single,english,-2.19,23,0,1,0,0,1,0,0,0,0,0,0,0
male,african-american,less than 25,10,10,1,0,high,2013-01-12,1,3,felony,pos cannabis w/intent sel/del,34,684,1,0,0,0,15576.0,drrd,single,english,-0.59,22,0,3,0,1,0,0,0,0,0,0,0,0
male,african-american,less than 25,1,2,0,0,low,2013-09-09,0,1,misdemeanor,criminal mischief damage <$200,31,935,0,0,0,0,57087.0,pretrial,single,english,-2.67,23,0,1,0,0,1,0,0,0,0,0,0,0
male,african-american,less than 25,10,4,1,0,high,2013-05-10,1,6,misdemeanor,susp drivers lic 1st offense,1,680,1,0,0,0,48079.0,pretrial,single,english,-2.0,23,0,6,0,0,0,0,0,1,0,0,0,0
female,caucasian,less than 25,6,4,1,0,medium,2013-02-07,1,2,felony,purchase cannabis,33,134,1,0,0,0,51954.0,pretrial,single,english,-2.2,22,0,2,0,1,0,0,0,0,0,0,0,0
male,african-american,less than 25,5,5,1,0,medium,2013-01-11,1,1,felony,arrest case no charge,22,225,1,0,0,0,51089.0,pretrial,single,english,-1.76,22,0,1,0,0,0,0,0,1,0,0,0,1
male,african-american,less than 25,3,3,1,0,low,2013-04-27,1,0,felony,carrying concealed firearm,0,256,1,0,0,0,54302.0,pretrial,single,english,-2.3,23,0,0,0,0,0,0,1,1,0,0,0,0
male,african-american,less than 25,2,3,0,0,low,2013-01-10,0,0,felony,grand theft in the 3rd degree,0,1177,0,0,0,0,51084.0,pretrial,single,english,-2.52,22,0,0,0,0,1,0,0,0,0,0,0,0
male,african-american,less than 25,5,6,1,1,medium,2013-08-21,1,2,felony,grand theft in the 3rd degree,21,435,0,0,0,0,56620.0,pretrial,single,english,-1.73,23,0,2,0,0,1,0,0,0,0,0,0,0
female,african-american,less than 25,4,5,0,0,low,2014-01-27,0,1,misdemeanor,battery,0,795,0,0,0,0,60195.0,pretrial,single,english,-1.78,23,0,1,1,0,0,0,0,0,0,0,0,0
male,african-american,less than 25,5,4,0,0,medium,2013-10-23,0,6,misdemeanor,arrest case no charge,0,632,0,0,1,0,38968.0,pretrial,single,english,-2.02,23,1,5,0,0,0,0,0,1,0,0,0,1
male,african-american,less than 25,9,7,1,0,high,2013-08-06,1,6,felony,aggravated battery / pregnant,1,288,1,0,0,0,56189.0,pretrial,married,english,-1.44,23,0,6,1,0,0,0,0,0,0,0,0,0
male,african-american,less than 25,2,3,0,0,low,2013-05-09,0,0,misdemeanor,operating w/o valid license,0,1058,0,0,0,0,54627.0,pretrial,single,english,-2.41,23,0,0,0,0,0,0,0,1,0,0,0,0
male,african-american,less than 25,7,4,1,0,medium,2013-03-26,0,3,felony,arrest case no charge,0,926,1,0,0,0,53342.0,probation,single,english,-2.12,23,0,3,0,0,0,0,0,1,0,0,0,1
female,caucasian,less than 25,3,3,1,0,low,2013-02-19,1,4,felony,possession of alprazolam,0,77,1,0,0,0,52320.0,pretrial,single,english,-2.45,22,0,4,0,1,0,0,0,0,0,0,0,0
male,african-american,less than 25,4,4,0,0,low,2013-06-28,0,2,misdemeanor,battery,0,1008,0,0,0,0,55617.0,pretrial,single,english,-2.16,23,0,2,1,0,0,0,0,0,0,0,0,0
male,african-american,less than 25,9,10,0,0,high,2013-08-26,0,0,felony,grand theft in the 3rd degree,0,58,0,0,0,0,56745.0,pretrial,single,english,-0.45,23,0,0,0,0,1,0,0,0,0,0,0,0
male,african-american,less than 25,6,6,0,0,medium,2013-08-22,0,6,felony,arrest case no charge,1,953,0,0,0,0,22577.0,pretrial,single,english,-1.63,23,0,6,0,0,0,0,0,1,0,0,0,1
female,hispanic,less than 25,4,3,0,0,low,2013-12-11,0,1,misdemeanor,dui - enhanced,0,842,0,0,0,0,65542.0,probation,single,english,-2.4,23,0,1,0,0,0,0,0,1,0,0,0,0
male,hispanic,less than 25,2,3,0,0,low,2013-01-29,0,1,felony,uttering a forged instrument,0,1158,0,0,0,0,51665.0,pretrial,single,english,-2.32,22,0,1,0,0,0,1,0,0,0,0,0,0
male,african-american,less than 25,8,4,1,0,high,2013-08-30,1,13,felony,driving while license revoked,0,34,0,0,1,1,34398.0,pretrial,single,english,-2.06,23,2,11,0,0,0,0,0,1,0,0,0,0
male,african-american,less than 25,5,4,0,0,medium,2013-05-04,0,5,misdemeanor,arrest case no charge,0,1063,0,0,1,0,54489.0,pretrial,single,english,-2.11,23,1,4,0,0,0,0,0,1,0,0,0,1
male,african-american,less than 25,6,6,0,0,medium,2013-03-21,0,7,felony,possession of cannabis,0,516,0,0,0,0,53173.0,pretrial,single,english,-1.73,22,0,7,0,1,0,0,0,0,0,0,0,0
male,hispanic,less than 25,7,5,1,0,medium,2014-01-06,1,9,felony,battery on law enforc officer,1,265,0,0,0,1,60173.0,pretrial,single,english,-1.78,23,1,8,1,0,0,0,0,0,0,0,0,0
male,african-american,less than 25,4,3,1,0,low,2013-08-27,1,2,felony,fleeing or attmp eluding a leo,0,78,1,0,0,0,56784.0,pretrial,single,english,-2.48,23,0,2,0,0,0,0,0,0,0,0,1,0
male,hispanic,less than 25,6,4,0,0,medium,2013-08-26,0,0,felony,grand theft in the 3rd degree,0,949,0,0,0,0,56767.0,pretrial,married,english,-2.21,23,0,0,0,0,1,0,0,0,0,0,0,0
