person_id,decile_score,rawscore,v_decile_score,is_recid,is_violent_recid,two_year_recid,sex,race,age,priors_count,juv_priors_count,c_charge_degree,maritalstatus,maritalstatus_other,maritalstatus_separated,maritalstatus_significant other,race_caucasian,race_hispanic,race_other
48272.0,9,-1.69,6,0,0,0,0,african-american,26,2,0,1,single,0.0,0.0,0.0,0.0,0.0,0.0
61438.0,7,-2.22,4,1,0,1,0,african-american,26,11,2,0,single,0.0,0.0,0.0,0.0,0.0,0.0
54960.0,6,-1.9,5,0,0,0,0,caucasian,26,7,0,1,single,0.0,0.0,0.0,1.0,0.0,0.0
59032.0,2,-2.28,3,0,0,0,0,african-american,26,0,0,0,single,0.0,0.0,0.0,0.0,0.0,0.0
52672.0,6,-1.76,5,1,0,1,0,african-american,26,1,0,1,single,0.0,0.0,0.0,0.0,0.0,0.0
52685.0,4,-2.26,3,1,0,1,0,african-american,26,0,0,0,single,0.0,0.0,0.0,0.0,0.0,0.0
8812.0,10,-0.73,9,1,0,1,0,african-american,26,9,2,1,significant other,0.0,0.0,1.0,0.0,0.0,0.0
54026.0,2,-2.47,3,0,0,0,0,caucasian,26,1,0,1,single,0.0,0.0,0.0,1.0,0.0,0.0
44584.0,4,-1.99,4,0,0,0,0,caucasian,26,5,0,1,single,0.0,0.0,0.0,1.0,0.0,0.0
7034.0,3,-2.12,4,0,0,0,0,african-american,26,2,0,1,single,0.0,0.0,0.0,0.0,0.0,0.0
54332.0,5,-2.12,4,1,0,0,1,african-american,26,3,0,0,significant other,0.0,0.0,1.0,0.0,0.0,0.0
56913.0,5,-2.32,3,0,0,0,0,hispanic,26,1,0,0,single,0.0,0.0,0.0,0.0,1.0,0.0
52839.0,5,-2.28,3,1,0,1,0,caucasian,26,3,0,0,single,0.0,0.0,0.0,1.0,0.0,0.0
54334.0,3,-2.36,3,0,0,0,0,african-american,26,2,0,1,single,0.0,0.0,0.0,0.0,0.0,0.0
8012.0,8,-1.37,7,1,0,1,0,african-american,26,10,0,0,single,0.0,0.0,0.0,0.0,0.0,0.0
61230.0,2,-2.36,3,1,1,1,0,caucasian,26,1,0,0,single,0.0,0.0,0.0,1.0,0.0,0.0
51422.0,9,-1.4,7,1,0,0,0,african-american,26,4,0,0,single,0.0,0.0,0.0,0.0,0.0,0.0
52886.0,2,-2.49,3,1,0,1,0,hispanic,26,1,0,1,single,0.0,0.0,0.0,0.0,1.0,0.0
52521.0,5,-2.36,3,0,0,0,0,african-american,26,0,0,1,single,0.0,0.0,0.0,0.0,0.0,0.0
58150.0,6,-2.32,3,1,0,1,0,african-american,26,1,0,1,single,0.0,0.0,0.0,0.0,0.0,0.0
62228.0,3,-2.44,3,0,0,0,1,hispanic,26,0,0,1,other,1.0,0.0,0.0,0.0,1.0,0.0
7483.0,7,-2.12,4,0,0,0,0,african-american,26,1,0,0,single,0.0,0.0,0.0,0.0,0.0,0.0
11454.0,9,-1.06,8,0,0,0,1,african-american,26,2,0,0,single,0.0,0.0,0.0,0.0,0.0,0.0
61189.0,4,-2.64,2,0,0,0,0,caucasian,26,0,0,0,single,0.0,0.0,0.0,1.0,0.0,0.0
18698.0,8,-1.26,7,1,0,1,0,african-american,26,8,2,0,single,0.0,0.0,0.0,0.0,0.0,0.0
57398.0,9,-1.42,7,0,0,0,1,african-american,26,0,0,1,single,0.0,0.0,0.0,0.0,0.0,0.0
60525.0,2,-2.48,3,0,0,0,0,caucasian,26,2,0,0,single,0.0,0.0,0.0,1.0,0.0,0.0
61537.0,5,-2.44,3,0,0,0,0,caucasian,26,7,0,0,single,0.0,0.0,0.0,1.0,0.0,0.0
51868.0,10,0.04,10,0,0,0,1,african-american,26,0,0,1,single,0.0,0.0,0.0,0.0,0.0,0.0
50864.0,2,-2.33,3,0,0,0,0,caucasian,26,0,0,1,single,0.0,0.0,0.0,1.0,0.0,0.0
51232.0,5,-2.2,4,0,0,0,0,african-american,26,1,0,1,single,0.0,0.0,0.0,0.0,0.0,0.0
57512.0,4,-2.23,4,0,0,0,0,african-american,26,0,0,1,single,0.0,0.0,0.0,0.0,0.0,0.0
8021.0,5,-2.04,4,0,0,0,0,caucasian,26,2,0,0,single,0.0,0.0,0.0,1.0,0.0,0.0
59511.0,5,-2.38,3,0,0,0,0,caucasian,26,0,0,1,single,0.0,0.0,0.0,1.0,0.0,0.0
55964.0,4,-2.14,4,0,0,0,0,african-american,26,2,0,0,single,0.0,0.0,0.0,0.0,0.0,0.0
56720.0,1,-2.71,2,0,0,0,0,hispanic,26,1,0,1,single,0.0,0.0,0.0,0.0,1.0,0.0
26020.0,8,-1.75,5,1,0,1,0,african-american,26,8,0,0,single,0.0,0.0,0.0,0.0,0.0,0.0
51682.0,6,-1.22,8,1,0,0,0,caucasian,26,2,1,0,single,0.0,0.0,0.0,1.0,0.0,0.0
52128.0,2,-2.37,3,0,0,0,0,african-american,26,1,0,0,single,0.0,0.0,0.0,0.0,0.0,0.0
50014.0,4,-2.55,3,0,0,0,0,caucasian,26,1,0,1,single,0.0,0.0,0.0,1.0,0.0,0.0
16248.0,3,-2.27,3,1,0,1,0,caucasian,26,2,1,0,single,0.0,0.0,0.0,1.0,0.0,0.0
59536.0,4,-2.24,3,0,0,0,0,caucasian,26,0,0,1,single,0.0,0.0,0.0,1.0,0.0,0.0
34467.0,5,-2.22,4,1,0,1,0,african-american,26,6,0,1,single,0.0,0.0,0.0,0.0,0.0,0.0
10282.0,7,-1.55,6,1,0,1,0,caucasian,26,1,0,0,single,0.0,0.0,0.0,1.0,0.0,0.0
9377.0,7,-1.34,7,1,1,1,0,african-american,26,5,3,0,single,0.0,0.0,0.0,0.0,0.0,0.0
54797.0,2,-2.61,2,1,0,1,0,caucasian,26,3,0,1,single,0.0,0.0,0.0,1.0,0.0,0.0
54620.0,5,-2.07,4,1,0,1,0,hispanic,26,1,1,0,single,0.0,0.0,0.0,0.0,1.0,0.0
6136.0,7,-1.47,7,0,0,0,0,african-american,26,7,0,0,single,0.0,0.0,0.0,0.0,0.0,0.0
52210.0,7,-1.85,5,0,0,0,0,other,26,0,0,0,single,0.0,0.0,0.0,0.0,0.0,1.0
57241.0,3,-2.16,4,1,0,1,0,african-american,26,0,0,1,single,0.0,0.0,0.0,0.0,0.0,0.0
51911.0,9,-1.42,7,1,0,1,0,caucasian,26,7,0,1,single,0.0,0.0,0.0,1.0,0.0,0.0
38528.0,9,-0.79,9,1,0,1,0,caucasian,26,9,1,0,single,0.0,0.0,0.0,1.0,0.0,0.0
8041.0,9,-1.24,8,1,0,1,0,african-american,26,14,4,0,single,0.0,0.0,0.0,0.0,0.0,0.0
56327.0,6,-2.18,4,1,0,1,1,caucasian,26,3,0,0,single,0.0,0.0,0.0,1.0,0.0,0.0
59267.0,7,-1.67,6,0,0,0,0,african-american,26,7,0,0,single,0.0,0.0,0.0,0.0,0.0,0.0
60985.0,2,-2.64,2,0,0,0,0,african-american,26,0,0,1,single,0.0,0.0,0.0,0.0,0.0,0.0
54100.0,4,-2.19,4,0,0,0,0,caucasian,26,0,0,1,significant other,0.0,0.0,1.0,1.0,0.0,0.0
54195.0,9,-0.8,9,1,0,1,0,african-american,26,3,3,1,single,0.0,0.0,0.0,0.0,0.0,0.0
55085.0,2,-2.33,3,0,0,0,0,african-american,26,0,0,0,significant other,0.0,0.0,1.0,0.0,0.0,0.0
57893.0,1,-2.63,2,0,0,0,0,hispanic,26,0,0,1,single,0.0,0.0,0.0,0.0,1.0,0.0
53692.0,6,-2.08,4,0,0,0,0,african-american,26,2,0,0,single,0.0,0.0,0.0,0.0,0.0,0.0
45938.0,4,-1.53,6,0,0,0,0,african-american,26,4,0,1,single,0.0,0.0,0.0,0.0,0.0,0.0
59604.0,2,-2.4,3,0,0,0,0,caucasian,26,0,0,0,single,0.0,0.0,0.0,1.0,0.0,0.0
52397.0,7,-1.59,7,0,0,0,0,african-american,26,6,2,0,single,0.0,0.0,0.0,0.0,0.0,0.0
4619.0,6,-2.12,4,1,1,1,1,african-american,26,9,0,1,single,0.0,0.0,0.0,0.0,0.0,0.0
59404.0,3,-2.44,3,0,0,0,1,caucasian,26,0,0,0,single,0.0,0.0,0.0,1.0,0.0,0.0
60198.0,2,-2.48,3,1,0,1,0,caucasian,26,1,0,0,single,0.0,0.0,0.0,1.0,0.0,0.0
52849.0,4,-2.17,4,1,0,1,1,african-american,26,2,0,1,single,0.0,0.0,0.0,0.0,0.0,0.0
53223.0,7,-2.01,4,1,0,1,0,caucasian,26,3,0,0,single,0.0,0.0,0.0,1.0,0.0,0.0
53792.0,5,-2.44,6,0,0,0,0,caucasian,26,5,0,1,significant other,0.0,0.0,1.0,1.0,0.0,0.0
62006.0,4,-2.32,3,0,0,0,0,caucasian,26,0,0,0,single,0.0,0.0,0.0,1.0,0.0,0.0
52701.0,5,-2.29,3,0,0,0,0,hispanic,26,1,0,1,single,0.0,0.0,0.0,0.0,1.0,0.0
54774.0,5,-1.99,4,1,1,1,0,caucasian,26,2,0,0,single,0.0,0.0,0.0,1.0,0.0,0.0
54311.0,4,-2.17,4,0,0,0,0,caucasian,26,0,0,0,single,0.0,0.0,0.0,1.0,0.0,0.0
19078.0,6,-1.27,7,0,0,0,0,african-american,26,1,0,0,single,0.0,0.0,0.0,0.0,0.0,0.0
57069.0,6,-1.88,5,0,0,0,1,caucasian,26,1,0,1,significant other,0.0,0.0,1.0,1.0,0.0,0.0
58239.0,1,-2.67,2,1,0,1,0,other,26,0,0,0,single,0.0,0.0,0.0,0.0,0.0,1.0
61986.0,4,-2.59,2,0,0,0,0,other,26,0,0,1,single,0.0,0.0,0.0,0.0,0.0,1.0
27487.0,10,-1.39,7,1,1,1,0,african-american,26,24,1,0,single,0.0,0.0,0.0,0.0,0.0,0.0
3037.0,10,-0.92,9,1,0,0,0,african-american,26,3,0,1,single,0.0,0.0,0.0,0.0,0.0,0.0
57619.0,5,-1.97,5,0,0,0,0,african-american,26,2,0,1,single,0.0,0.0,0.0,0.0,0.0,0.0
61156.0,1,-2.6,2,0,0,0,0,hispanic,26,2,1,1,single,0.0,0.0,0.0,0.0,1.0,0.0
4164.0,7,-2.28,3,1,0,1,0,caucasian,26,4,0,0,single,0.0,0.0,0.0,1.0,0.0,0.0
18532.0,10,-1.37,7,1,0,1,0,african-american,26,18,2,0,single,0.0,0.0,0.0,0.0,0.0,0.0
58326.0,2,-2.45,3,1,0,1,0,caucasian,26,2,0,0,single,0.0,0.0,0.0,1.0,0.0,0.0
33422.0,7,-1.45,7,1,1,1,0,african-american,26,9,0,0,single,0.0,0.0,0.0,0.0,0.0,0.0
19384.0,7,-1.82,5,1,0,1,1,african-american,26,5,0,0,single,0.0,0.0,0.0,0.0,0.0,0.0
41847.0,9,-0.85,9,1,0,1,0,hispanic,26,5,0,0,single,0.0,0.0,0.0,0.0,1.0,0.0
59888.0,4,-2.23,4,0,0,0,1,african-american,26,0,0,0,single,0.0,0.0,0.0,0.0,0.0,0.0
60595.0,3,-2.61,2,1,0,1,0,african-american,26,4,0,0,single,0.0,0.0,0.0,0.0,0.0,0.0
7845.0,10,-0.71,9,1,0,1,0,african-american,26,7,0,0,single,0.0,0.0,0.0,0.0,0.0,0.0
2300.0,4,-2.06,4,0,0,0,0,african-american,26,2,0,0,single,0.0,0.0,0.0,0.0,0.0,0.0
42676.0,7,-1.61,6,1,1,1,0,african-american,26,6,0,0,single,0.0,0.0,0.0,0.0,0.0,0.0
53502.0,2,-2.41,3,0,0,0,0,african-american,26,2,0,0,single,0.0,0.0,0.0,0.0,0.0,0.0
56659.0,2,-2.39,3,0,0,0,0,african-american,26,0,0,1,single,0.0,0.0,0.0,0.0,0.0,0.0
56812.0,2,-2.31,3,0,0,0,0,other,26,3,0,0,significant other,0.0,0.0,1.0,0.0,0.0,1.0
56795.0,4,-2.17,4,0,0,0,0,african-american,26,0,0,0,single,0.0,0.0,0.0,0.0,0.0,0.0
42846.0,9,-1.66,6,1,0,1,0,african-american,26,8,0,0,single,0.0,0.0,0.0,0.0,0.0,0.0
52029.0,5,-1.62,6,0,0,0,0,caucasian,26,2,0,0,single,0.0,0.0,0.0,1.0,0.0,0.0
61378.0,5,-2.58,2,0,0,0,0,african-american,26,0,2,0,single,0.0,0.0,0.0,0.0,0.0,0.0
7805.0,10,-1.08,8,1,0,1,0,african-american,26,7,0,0,single,0.0,0.0,0.0,0.0,0.0,0.0
54274.0,8,-1.12,8,1,0,1,0,african-american,26,2,0,0,single,0.0,0.0,0.0,0.0,0.0,0.0
57762.0,3,-2.61,2,0,0,0,1,african-american,26,1,0,0,single,0.0,0.0,0.0,0.0,0.0,0.0
54336.0,5,-2.29,3,0,0,0,0,caucasian,26,2,0,0,single,0.0,0.0,0.0,1.0,0.0,0.0
52743.0,6,-1.65,6,0,0,0,0,hispanic,26,4,0,0,significant other,0.0,0.0,1.0,0.0,1.0,0.0
57012.0,2,-2.54,3,0,0,0,0,caucasian,26,3,0,1,single,0.0,0.0,0.0,1.0,0.0,0.0
53154.0,6,-1.33,7,1,0,1,0,african-american,26,1,0,0,single,0.0,0.0,0.0,0.0,0.0,0.0
53134.0,9,-1.15,8,0,0,0,0,african-american,26,1,0,0,single,0.0,0.0,0.0,0.0,0.0,0.0
57443.0,4,-2.26,3,1,0,1,0,african-american,26,0,0,0,single,0.0,0.0,0.0,0.0,0.0,0.0
57943.0,10,-0.45,10,1,0,1,0,african-american,26,6,1,1,single,0.0,0.0,0.0,0.0,0.0,0.0
52755.0,3,-2.35,3,1,0,1,0,african-american,26,1,0,1,single,0.0,0.0,0.0,0.0,0.0,0.0
53465.0,2,-2.37,3,0,0,0,0,hispanic,26,0,0,0,single,0.0,0.0,0.0,0.0,1.0,0.0
5705.0,7,-1.57,6,1,0,1,0,african-american,26,5,0,0,single,0.0,0.0,0.0,0.0,0.0,0.0
53106.0,8,-1.53,8,0,0,0,0,caucasian,26,6,2,1,single,0.0,0.0,0.0,1.0,0.0,0.0
51551.0,6,-2.1,4,1,0,0,0,african-american,26,3,1,0,single,0.0,0.0,0.0,0.0,0.0,0.0
18290.0,2,-2.4,3,1,1,1,0,african-american,26,2,0,0,single,0.0,0.0,0.0,0.0,0.0,0.0
47062.0,6,-2.08,4,1,0,1,0,african-american,26,3,0,0,single,0.0,0.0,0.0,0.0,0.0,0.0
55751.0,4,-2.23,4,0,0,0,0,caucasian,26,2,0,0,single,0.0,0.0,0.0,1.0,0.0,0.0
53882.0,4,-2.29,3,0,0,0,0,african-american,26,3,0,0,single,0.0,0.0,0.0,0.0,0.0,0.0
56341.0,10,-0.43,10,1,0,1,0,african-american,26,1,0,0,single,0.0,0.0,0.0,0.0,0.0,0.0
42066.0,7,-1.47,7,1,0,1,0,african-american,26,4,0,0,single,0.0,0.0,0.0,0.0,0.0,0.0
45429.0,4,-1.84,5,0,0,0,0,african-american,26,5,0,0,single,0.0,0.0,0.0,0.0,0.0,0.0
57233.0,6,-2.19,4,1,0,1,1,african-american,26,1,0,0,single,0.0,0.0,0.0,0.0,0.0,0.0
15576.0,10,-0.59,10,1,0,1,0,african-american,26,3,0,0,single,0.0,0.0,0.0,0.0,0.0,0.0
57087.0,1,-2.67,2,0,0,0,0,african-american,26,1,0,1,single,0.0,0.0,0.0,0.0,0.0,0.0
48079.0,10,-2.0,4,1,0,1,0,african-american,26,6,0,1,single,0.0,0.0,0.0,0.0,0.0,0.0
51954.0,6,-2.2,4,1,0,1,1,caucasian,26,2,0,0,single,0.0,0.0,0.0,1.0,0.0,0.0
51089.0,5,-1.76,5,1,0,1,0,african-american,26,1,0,0,single,0.0,0.0,0.0,0.0,0.0,0.0
54302.0,3,-2.3,3,1,0,1,0,african-american,26,0,0,0,single,0.0,0.0,0.0,0.0,0.0,0.0
51084.0,2,-2.52,3,0,0,0,0,african-american,26,0,0,0,single,0.0,0.0,0.0,0.0,0.0,0.0
56620.0,5,-1.73,6,1,1,1,0,african-american,26,2,0,0,single,0.0,0.0,0.0,0.0,0.0,0.0
60195.0,4,-1.78,5,0,0,0,1,african-american,26,1,0,1,single,0.0,0.0,0.0,0.0,0.0,0.0
38968.0,5,-2.02,4,0,0,0,0,african-american,26,6,1,1,single,0.0,0.0,0.0,0.0,0.0,0.0
56189.0,9,-1.44,7,1,0,1,0,african-american,26,6,0,0,significant other,0.0,0.0,1.0,0.0,0.0,0.0
54627.0,2,-2.41,3,0,0,0,0,african-american,26,0,0,1,single,0.0,0.0,0.0,0.0,0.0,0.0
53342.0,7,-2.12,4,1,0,0,0,african-american,26,3,0,0,single,0.0,0.0,0.0,0.0,0.0,0.0
52320.0,3,-2.45,3,1,0,1,1,caucasian,26,4,0,0,single,0.0,0.0,0.0,1.0,0.0,0.0
55617.0,4,-2.16,4,0,0,0,0,african-american,26,2,0,1,single,0.0,0.0,0.0,0.0,0.0,0.0
56745.0,9,-0.45,10,0,0,0,0,african-american,26,0,0,0,single,0.0,0.0,0.0,0.0,0.0,0.0
22577.0,6,-1.63,6,0,0,0,0,african-american,26,6,0,0,single,0.0,0.0,0.0,0.0,0.0,0.0
65542.0,4,-2.4,3,0,0,0,1,hispanic,26,1,0,1,single,0.0,0.0,0.0,0.0,1.0,0.0
51665.0,2,-2.32,3,0,0,0,0,hispanic,26,1,0,0,single,0.0,0.0,0.0,0.0,1.0,0.0
34398.0,8,-2.06,4,1,0,1,0,african-american,26,13,2,0,single,0.0,0.0,0.0,0.0,0.0,0.0
54489.0,5,-2.11,4,0,0,0,0,african-american,26,5,1,1,single,0.0,0.0,0.0,0.0,0.0,0.0
53173.0,6,-1.73,6,0,0,0,0,african-american,26,7,0,0,single,0.0,0.0,0.0,0.0,0.0,0.0
60173.0,7,-1.78,5,1,0,1,0,hispanic,26,9,1,0,single,0.0,0.0,0.0,0.0,1.0,0.0
56784.0,4,-2.48,3,1,0,1,0,african-american,26,2,0,0,single,0.0,0.0,0.0,0.0,0.0,0.0
56767.0,6,-2.21,4,0,0,0,0,hispanic,26,0,0,0,significant other,0.0,0.0,1.0,0.0,1.0,0.0
53964.0,2,-2.32,3,0,0,0,0,african-american,26,2,0,1,single,0.0,0.0,0.0,0.0,0.0,0.0
51686.0,3,-2.09,4,0,0,0,0,african-american,26,2,0,0,single,0.0,0.0,0.0,0.0,0.0,0.0
54677.0,5,-2.18,4,1,0,1,0,other,26,0,0,0,single,0.0,0.0,0.0,0.0,0.0,1.0
54526.0,9,-1.4,7,0,0,0,1,caucasian,26,1,0,0,single,0.0,0.0,0.0,1.0,0.0,0.0
57528.0,4,-2.39,3,1,1,1,0,caucasian,26,4,0,0,significant other,0.0,0.0,1.0,1.0,0.0,0.0
52467.0,6,-1.89,5,1,0,1,0,african-american,26,3,1,1,single,0.0,0.0,0.0,0.0,0.0,0.0
27573.0,8,-1.24,8,0,0,0,0,african-american,26,6,0,1,single,0.0,0.0,0.0,0.0,0.0,0.0
54122.0,6,-1.55,6,1,0,1,0,caucasian,26,0,0,1,single,0.0,0.0,0.0,1.0,0.0,0.0
53040.0,3,-2.09,4,1,0,0,0,african-american,26,1,0,1,single,0.0,0.0,0.0,0.0,0.0,0.0
51504.0,3,-2.37,3,0,0,0,0,caucasian,26,1,0,0,single,0.0,0.0,0.0,1.0,0.0,0.0
53395.0,8,-0.76,9,1,0,1,0,african-american,26,5,0,0,single,0.0,0.0,0.0,0.0,0.0,0.0
51679.0,3,-1.93,5,1,1,1,0,other,26,2,0,0,single,0.0,0.0,0.0,0.0,0.0,1.0
4750.0,4,-1.49,7,0,0,0,0,other,26,1,0,1,single,0.0,0.0,0.0,0.0,0.0,1.0
55810.0,5,-1.87,5,0,0,0,0,caucasian,26,1,0,0,single,0.0,0.0,0.0,1.0,0.0,0.0
54027.0,10,-1.14,8,1,0,1,0,african-american,26,2,0,0,single,0.0,0.0,0.0,0.0,0.0,0.0
60206.0,8,-0.96,9,0,0,0,1,african-american,26,1,0,0,single,0.0,0.0,0.0,0.0,0.0,0.0
61504.0,6,-2.16,4,1,0,1,0,african-american,26,10,0,1,single,0.0,0.0,0.0,0.0,0.0,0.0
45420.0,5,-2.13,4,1,1,1,0,african-american,25,4,0,0,single,0.0,0.0,0.0,0.0,0.0,0.0
51642.0,7,-2.1,4,0,0,0,1,caucasian,25,5,0,0,single,0.0,0.0,0.0,1.0,0.0,0.0
61182.0,5,-1.82,5,1,0,1,0,caucasian,25,2,0,0,single,0.0,0.0,0.0,1.0,0.0,0.0
19580.0,8,-1.42,7,1,0,1,0,african-american,25,11,0,1,single,0.0,0.0,0.0,0.0,0.0,0.0
54975.0,4,-2.17,4,0,0,0,1,caucasian,25,0,0,1,single,0.0,0.0,0.0,1.0,0.0,0.0
52027.0,2,-2.52,3,1,0,1,0,african-american,25,1,0,0,single,0.0,0.0,0.0,0.0,0.0,0.0
56255.0,3,-2.21,4,0,0,0,0,african-american,25,1,0,0,single,0.0,0.0,0.0,0.0,0.0,0.0
34115.0,9,-0.18,10,1,0,1,1,african-american,25,7,0,0,single,0.0,0.0,0.0,0.0,0.0,0.0
51061.0,10,-1.23,8,1,0,1,0,caucasian,25,7,0,0,single,0.0,0.0,0.0,1.0,0.0,0.0
52437.0,4,-2.05,4,0,0,0,0,caucasian,25,2,0,0,single,0.0,0.0,0.0,1.0,0.0,0.0
61900.0,2,-2.47,3,1,0,1,0,african-american,25,2,0,1,single,0.0,0.0,0.0,0.0,0.0,0.0
27249.0,9,-1.42,7,1,0,1,0,african-american,25,11,0,1,single,0.0,0.0,0.0,0.0,0.0,0.0
1186.0,5,-2.17,4,1,0,1,0,african-american,25,4,1,0,single,0.0,0.0,0.0,0.0,0.0,0.0
21308.0,6,-2.25,3,0,0,0,0,caucasian,25,4,0,0,single,0.0,0.0,0.0,1.0,0.0,0.0
56658.0,7,-1.86,5,0,0,0,1,african-american,25,0,0,0,single,0.0,0.0,0.0,0.0,0.0,0.0
56290.0,6,-1.89,5,1,0,1,1,hispanic,25,4,0,0,single,0.0,0.0,0.0,0.0,1.0,0.0
59373.0,3,-2.19,4,0,0,0,0,african-american,25,0,0,0,single,0.0,0.0,0.0,0.0,0.0,0.0
57334.0,2,-2.21,4,0,0,0,0,african-american,25,0,0,1,single,0.0,0.0,0.0,0.0,0.0,0.0
34002.0,9,-1.17,8,1,0,1,0,african-american,25,9,0,0,single,0.0,0.0,0.0,0.0,0.0,0.0
59293.0,4,-2.01,4,0,0,0,0,african-american,25,0,0,0,single,0.0,0.0,0.0,0.0,0.0,0.0
56005.0,4,-2.13,4,1,0,1,1,caucasian,25,1,0,1,single,0.0,0.0,0.0,1.0,0.0,0.0
61732.0,3,-2.19,4,0,0,0,0,african-american,25,0,0,0,single,0.0,0.0,0.0,0.0,0.0,0.0
56130.0,3,-2.21,4,0,0,0,1,african-american,25,1,0,0,single,0.0,0.0,0.0,0.0,0.0,0.0
33404.0,5,-2.32,3,0,0,0,0,caucasian,25,2,0,0,single,0.0,0.0,0.0,1.0,0.0,0.0
57056.0,3,-2.09,4,1,0,1,0,african-american,25,0,0,1,single,0.0,0.0,0.0,0.0,0.0,0.0
54602.0,4,-2.34,3,1,0,1,0,african-american,25,0,0,0,single,0.0,0.0,0.0,0.0,0.0,0.0
56182.0,9,-1.39,7,1,0,1,0,caucasian,25,3,0,1,single,0.0,0.0,0.0,1.0,0.0,0.0
59492.0,7,-2.31,3,0,0,0,1,african-american,25,5,0,0,single,0.0,0.0,0.0,0.0,0.0,0.0
51119.0,6,-2.25,4,0,0,0,1,hispanic,25,14,3,0,single,0.0,0.0,0.0,0.0,1.0,0.0
46634.0,8,-2.32,3,1,0,1,0,african-american,25,4,0,0,single,0.0,0.0,0.0,0.0,0.0,0.0
53924.0,8,-1.35,7,1,1,0,0,caucasian,25,5,4,1,single,0.0,0.0,0.0,1.0,0.0,0.0
53125.0,6,-1.77,5,0,0,0,0,african-american,25,1,0,1,single,0.0,0.0,0.0,0.0,0.0,0.0
53920.0,3,-2.17,4,0,0,0,0,caucasian,25,0,0,1,single,0.0,0.0,0.0,1.0,0.0,0.0
57270.0,2,-2.49,3,0,0,0,1,african-american,25,0,0,1,single,0.0,0.0,0.0,0.0,0.0,0.0
60623.0,4,-2.55,3,1,0,1,0,caucasian,25,2,0,0,single,0.0,0.0,0.0,1.0,0.0,0.0
62329.0,10,-0.77,9,1,1,1,0,caucasian,25,9,0,1,single,0.0,0.0,0.0,1.0,0.0,0.0
55119.0,3,-2.32,3,0,0,0,1,african-american,25,0,0,1,single,0.0,0.0,0.0,0.0,0.0,0.0
58267.0,5,-1.48,7,1,0,1,0,caucasian,25,2,0,1,single,0.0,0.0,0.0,1.0,0.0,0.0
53380.0,2,-2.4,3,0,0,0,0,caucasian,25,0,0,0,single,0.0,0.0,0.0,1.0,0.0,0.0
59491.0,3,-1.98,4,0,0,0,0,caucasian,25,0,0,0,single,0.0,0.0,0.0,1.0,0.0,0.0
54468.0,9,-1.06,8,1,1,1,0,other,25,0,0,0,single,0.0,0.0,0.0,0.0,0.0,1.0
51611.0,6,-1.56,6,0,0,0,0,african-american,25,1,0,0,single,0.0,0.0,0.0,0.0,0.0,0.0
62426.0,9,-1.52,6,0,0,0,0,caucasian,25,0,0,1,single,0.0,0.0,0.0,1.0,0.0,0.0
60128.0,9,-1.92,5,0,0,0,1,african-american,25,1,0,1,single,0.0,0.0,0.0,0.0,0.0,0.0
50897.0,3,-2.15,4,0,0,0,0,african-american,25,1,0,0,single,0.0,0.0,0.0,0.0,0.0,0.0
60445.0,3,-2.31,3,0,0,0,1,caucasian,25,0,0,1,single,0.0,0.0,0.0,1.0,0.0,0.0
62197.0,2,-2.39,3,1,1,1,0,african-american,25,0,0,0,single,0.0,0.0,0.0,0.0,0.0,0.0
55126.0,2,-2.4,3,0,0,0,0,caucasian,25,0,0,1,single,0.0,0.0,0.0,1.0,0.0,0.0
58584.0,7,-1.47,7,0,0,0,0,african-american,25,5,0,0,single,0.0,0.0,0.0,0.0,0.0,0.0
59736.0,3,-2.37,3,0,0,0,1,caucasian,25,0,0,1,single,0.0,0.0,0.0,1.0,0.0,0.0
11417.0,10,-0.84,9,0,0,0,0,african-american,25,3,0,0,single,0.0,0.0,0.0,0.0,0.0,0.0
56630.0,3,-2.42,3,0,0,0,0,caucasian,25,1,0,0,single,0.0,0.0,0.0,1.0,0.0,0.0
55574.0,9,-0.77,9,1,1,1,0,african-american,25,9,3,0,single,0.0,0.0,0.0,0.0,0.0,0.0
53028.0,3,-2.08,4,0,0,0,0,african-american,25,0,0,0,single,0.0,0.0,0.0,0.0,0.0,0.0
8157.0,9,-0.94,9,1,0,1,0,african-american,25,7,0,0,single,0.0,0.0,0.0,0.0,0.0,0.0
51521.0,7,-1.78,5,0,0,0,0,caucasian,25,0,0,1,single,0.0,0.0,0.0,1.0,0.0,0.0
54105.0,5,-2.16,4,0,0,0,0,african-american,25,0,0,0,single,0.0,0.0,0.0,0.0,0.0,0.0
58675.0,4,-2.2,4,0,0,0,0,hispanic,25,4,0,0,single,0.0,0.0,0.0,0.0,1.0,0.0
6225.0,6,-1.93,5,1,0,0,0,african-american,25,6,0,0,single,0.0,0.0,0.0,0.0,0.0,0.0
3579.0,10,-0.9,9,0,0,0,1,african-american,25,5,0,1,single,0.0,0.0,0.0,0.0,0.0,0.0
30211.0,8,-1.26,7,0,0,0,0,hispanic,25,5,4,0,single,0.0,0.0,0.0,0.0,1.0,0.0
50923.0,4,-1.8,5,1,1,1,0,african-american,25,1,0,0,single,0.0,0.0,0.0,0.0,0.0,0.0
57682.0,3,-1.97,5,0,0,0,0,caucasian,25,1,0,0,single,0.0,0.0,0.0,1.0,0.0,0.0
13274.0,8,-1.12,8,1,0,1,0,african-american,25,1,0,0,single,0.0,0.0,0.0,0.0,0.0,0.0
