two_year_recid,sex,age,priors_count,juv_priors_count,c_charge_degree,maritalstatus_other,maritalstatus_separated,maritalstatus_significant other,race_african-american,race_hispanic,race_other
1,0,25,1,0,0,0.0,0.0,0.0,1.0,0.0,0.0
1,0,25,2,0,0,0.0,0.0,1.0,0.0,1.0,0.0
1,0,25,1,0,1,0.0,0.0,0.0,1.0,0.0,0.0
0,1,25,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1,0,25,3,0,0,0.0,0.0,0.0,0.0,0.0,1.0
1,0,25,5,1,1,0.0,1.0,0.0,0.0,0.0,0.0
1,0,25,6,2,1,0.0,0.0,0.0,1.0,0.0,0.0
0,0,25,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0
1,1,25,2,0,0,0.0,0.0,0.0,1.0,0.0,0.0
0,0,25,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0
0,0,25,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1,0,25,9,1,0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,25,1,0,0,0.0,0.0,0.0,1.0,0.0,0.0
0,0,25,7,0,0,0.0,0.0,0.0,0.0,0.0,1.0
0,0,25,0,0,1,0.0,0.0,0.0,1.0,0.0,0.0
0,0,25,0,0,1,0.0,0.0,1.0,0.0,0.0,0.0
0,0,25,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1,0,25,0,0,1,0.0,0.0,0.0,1.0,0.0,0.0
0,0,25,1,0,0,0.0,0.0,0.0,1.0,0.0,0.0
0,0,25,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0
0,1,25,1,0,1,0.0,0.0,0.0,1.0,0.0,0.0
1,0,25,0,0,1,0.0,0.0,0.0,1.0,0.0,0.0
0,0,25,2,0,0,0.0,0.0,0.0,1.0,0.0,0.0
1,0,25,0,0,1,0.0,0.0,0.0,1.0,0.0,0.0
0,0,25,0,0,1,0.0,0.0,0.0,1.0,0.0,0.0
1,0,25,7,0,0,0.0,0.0,0.0,1.0,0.0,0.0
1,0,25,0,0,1,0.0,0.0,0.0,1.0,0.0,0.0
1,1,25,4,0,1,0.0,0.0,0.0,1.0,0.0,0.0
1,0,25,5,0,1,0.0,0.0,1.0,1.0,0.0,0.0
1,1,25,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,25,7,0,0,0.0,0.0,0.0,1.0,0.0,0.0
1,0,25,2,0,1,0.0,0.0,0.0,0.0,1.0,0.0
0,0,25,0,2,1,0.0,0.0,0.0,1.0,0.0,0.0
1,1,25,5,0,1,0.0,0.0,0.0,1.0,0.0,0.0
1,0,25,8,0,1,0.0,0.0,0.0,1.0,0.0,0.0
0,0,25,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,25,4,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1,0,25,5,0,0,0.0,0.0,0.0,1.0,0.0,0.0
1,0,25,6,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1,1,25,2,0,0,0.0,0.0,0.0,1.0,0.0,0.0
0,0,25,8,5,0,0.0,0.0,0.0,1.0,0.0,0.0
0,0,25,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1,0,25,5,1,0,0.0,0.0,0.0,1.0,0.0,0.0
0,0,25,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0
0,0,25,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0
1,0,25,10,1,0,0.0,0.0,0.0,1.0,0.0,0.0
1,0,25,2,0,0,0.0,0.0,1.0,1.0,0.0,0.0
0,0,25,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0
0,0,25,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0
0,0,25,2,0,0,0.0,0.0,0.0,1.0,0.0,0.0
1,0,25,10,0,0,0.0,0.0,0.0,1.0,0.0,0.0
1,0,25,0,0,1,0.0,0.0,0.0,1.0,0.0,0.0
0,1,25,1,0,0,0.0,0.0,0.0,1.0,0.0,0.0
0,1,25,0,0,1,0.0,0.0,1.0,1.0,0.0,0.0
1,0,25,7,1,0,0.0,0.0,0.0,1.0,0.0,0.0
1,0,25,2,1,0,0.0,0.0,0.0,1.0,0.0,0.0
0,0,25,5,0,0,0.0,0.0,0.0,1.0,0.0,0.0
0,0,25,1,0,0,0.0,0.0,0.0,1.0,0.0,0.0
0,0,25,0,0,0,0.0,0.0,1.0,0.0,0.0,1.0
0,0,25,2,0,0,0.0,0.0,0.0,1.0,0.0,0.0
0,1,25,4,0,0,0.0,0.0,1.0,1.0,0.0,0.0
1,0,25,6,0,1,0.0,0.0,0.0,0.0,1.0,0.0
0,0,25,1,0,0,0.0,0.0,0.0,1.0,0.0,0.0
0,0,25,9,1,0,0.0,0.0,0.0,1.0,0.0,0.0
0,0,25,1,1,1,0.0,0.0,0.0,1.0,0.0,0.0
1,1,25,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0
0,1,25,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1,0,25,7,0,0,0.0,0.0,0.0,1.0,0.0,0.0
0,0,25,7,0,0,0.0,0.0,0.0,1.0,0.0,0.0
1,0,25,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0
1,0,25,3,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1,0,25,5,3,0,0.0,0.0,1.0,1.0,0.0,0.0
1,0,25,5,1,0,0.0,0.0,0.0,1.0,0.0,0.0
1,0,25,3,0,0,0.0,0.0,0.0,1.0,0.0,0.0
0,0,25,8,2,0,0.0,1.0,0.0,1.0,0.0,0.0
1,0,25,4,2,0,0.0,0.0,0.0,1.0,0.0,0.0
0,1,25,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1,1,25,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0
1,0,25,7,2,1,0.0,0.0,0.0,1.0,0.0,0.0
0,0,25,1,1,0,0.0,0.0,0.0,0.0,1.0,0.0
1,0,25,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0
0,0,25,6,4,1,0.0,0.0,0.0,1.0,0.0,0.0
0,0,25,1,0,0,0.0,0.0,0.0,1.0,0.0,0.0
1,0,25,3,0,1,0.0,0.0,0.0,1.0,0.0,0.0
0,0,25,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,25,0,0,1,0.0,0.0,0.0,1.0,0.0,0.0
1,0,25,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0
0,0,25,2,0,0,0.0,0.0,0.0,1.0,0.0,0.0
1,1,25,0,0,1,0.0,0.0,0.0,1.0,0.0,0.0
1,0,25,2,0,1,0.0,0.0,0.0,1.0,0.0,0.0
0,0,25,9,1,0,0.0,0.0,0.0,1.0,0.0,0.0
0,0,25,0,0,1,0.0,0.0,0.0,0.0,0.0,1.0
0,0,25,3,0,0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,25,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,25,1,0,0,0.0,0.0,0.0,1.0,0.0,0.0
0,0,25,4,0,1,0.0,0.0,0.0,1.0,0.0,0.0
0,0,25,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
0,1,25,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1,0,25,15,4,0,0.0,0.0,0.0,1.0,0.0,0.0
0,0,25,9,3,0,0.0,0.0,0.0,0.0,0.0,0.0
0,1,25,6,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1,1,25,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0
0,0,25,2,0,1,0.0,0.0,0.0,1.0,0.0,0.0
1,0,25,1,0,0,0.0,0.0,0.0,1.0,0.0,0.0
1,0,25,11,1,0,0.0,0.0,0.0,1.0,0.0,0.0
1,1,25,2,0,1,0.0,0.0,0.0,0.0,0.0,0.0
0,0,25,2,0,1,0.0,0.0,0.0,0.0,0.0,0.0
1,0,25,1,0,0,0.0,0.0,0.0,0.0,1.0,0.0
1,0,25,14,8,0,0.0,0.0,0.0,1.0,0.0,0.0
0,0,25,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0
0,0,25,3,0,0,0.0,0.0,0.0,1.0,0.0,0.0
1,0,25,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0
1,0,25,5,0,0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,25,0,0,1,0.0,1.0,0.0,0.0,1.0,0.0
0,0,25,1,0,0,0.0,0.0,0.0,1.0,0.0,0.0
1,0,25,8,2,0,0.0,0.0,0.0,1.0,0.0,0.0
0,1,25,1,0,0,0.0,0.0,0.0,1.0,0.0,0.0
1,0,25,4,0,0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,25,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,25,2,0,1,0.0,0.0,0.0,0.0,0.0,1.0
0,1,25,0,0,1,0.0,0.0,0.0,0.0,1.0,0.0
1,0,25,3,0,0,0.0,0.0,0.0,1.0,0.0,0.0
0,0,25,1,0,0,0.0,0.0,0.0,0.0,0.0,1.0
0,1,25,0,0,1,0.0,0.0,1.0,0.0,0.0,0.0
0,0,25,0,0,1,0.0,0.0,0.0,1.0,0.0,0.0
0,0,25,4,2,1,0.0,0.0,0.0,0.0,0.0,0.0
1,0,25,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0
1,0,25,10,5,0,0.0,0.0,0.0,0.0,1.0,0.0
0,0,25,1,0,1,0.0,0.0,0.0,1.0,0.0,0.0
1,0,25,4,1,0,0.0,0.0,0.0,1.0,0.0,0.0
0,0,25,0,0,1,0.0,0.0,0.0,1.0,0.0,0.0
1,0,25,2,0,1,0.0,0.0,0.0,0.0,0.0,0.0
1,0,25,5,0,0,0.0,0.0,0.0,1.0,0.0,0.0
0,0,25,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1,0,25,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0
0,0,25,5,0,0,0.0,0.0,0.0,1.0,0.0,0.0
0,0,25,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0
1,0,25,0,0,0,0.0,0.0,1.0,1.0,0.0,0.0
0,0,25,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0
0,0,25,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
0,1,25,1,0,0,0.0,0.0,0.0,1.0,0.0,0.0
0,1,25,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1,0,25,0,0,1,0.0,0.0,0.0,1.0,0.0,0.0
1,0,25,4,0,0,0.0,0.0,0.0,1.0,0.0,0.0
1,0,25,3,2,0,0.0,0.0,1.0,1.0,0.0,0.0
1,0,25,11,2,0,0.0,0.0,0.0,1.0,0.0,0.0
1,0,25,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0
1,0,25,3,0,0,0.0,0.0,0.0,0.0,1.0,0.0
1,1,25,5,0,0,0.0,0.0,0.0,1.0,0.0,0.0
0,0,25,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0
0,0,25,1,0,0,0.0,0.0,0.0,1.0,0.0,0.0
1,0,25,5,2,1,0.0,0.0,0.0,0.0,0.0,0.0
0,0,25,0,0,1,0.0,0.0,0.0,1.0,0.0,0.0
1,0,25,7,1,1,0.0,0.0,0.0,1.0,0.0,0.0
0,0,25,6,1,0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,25,2,1,0,0.0,0.0,0.0,0.0,0.0,0.0
0,1,25,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0
1,0,25,1,0,0,0.0,0.0,0.0,1.0,0.0,0.0
0,0,24,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,24,2,0,0,0.0,0.0,0.0,1.0,0.0,0.0
0,0,24,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1,0,24,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,24,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0
0,1,24,0,0,0,0.0,0.0,1.0,1.0,0.0,0.0
0,1,24,6,0,1,0.0,0.0,0.0,1.0,0.0,0.0
1,0,24,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0
0,1,24,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1,0,24,1,0,0,0.0,0.0,0.0,1.0,0.0,0.0
0,0,24,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1,0,24,3,2,0,0.0,0.0,0.0,0.0,0.0,0.0
1,0,24,0,0,1,0.0,0.0,0.0,1.0,0.0,0.0
0,0,24,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0
1,1,24,4,0,0,0.0,0.0,0.0,1.0,0.0,0.0
0,1,24,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0
1,0,24,1,0,1,0.0,0.0,1.0,0.0,0.0,0.0
1,0,24,4,1,0,0.0,0.0,0.0,1.0,0.0,0.0
0,0,24,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0
0,1,24,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0
1,1,24,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0
0,0,24,2,0,1,0.0,0.0,0.0,0.0,0.0,0.0
0,0,24,10,3,1,0.0,0.0,0.0,1.0,0.0,0.0
0,0,24,0,0,1,0.0,0.0,0.0,1.0,0.0,0.0
0,0,24,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,24,8,0,0,0.0,0.0,0.0,0.0,1.0,0.0
1,0,24,1,0,0,0.0,0.0,1.0,1.0,0.0,0.0
0,0,24,0,1,0,0.0,0.0,0.0,1.0,0.0,0.0
0,0,24,0,1,0,0.0,0.0,0.0,1.0,0.0,0.0
0,0,24,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0
0,1,24,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0
1,0,24,2,1,1,0.0,0.0,0.0,1.0,0.0,0.0
1,0,24,3,0,0,0.0,0.0,0.0,1.0,0.0,0.0
0,0,24,0,0,1,0.0,0.0,1.0,0.0,0.0,0.0
1,0,24,3,1,0,0.0,0.0,0.0,1.0,0.0,0.0
0,0,24,1,0,1,0.0,0.0,1.0,1.0,0.0,0.0
1,0,24,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1,0,24,2,0,0,0.0,0.0,0.0,1.0,0.0,0.0
0,0,24,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0
0,1,24,1,0,1,0.0,0.0,0.0,0.0,1.0,0.0
1,0,24,3,2,0,0.0,0.0,0.0,0.0,0.0,0.0
1,0,24,3,0,0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,24,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0
0,0,24,1,0,0,0.0,0.0,0.0,1.0,0.0,0.0
1,1,24,3,0,0,0.0,0.0,0.0,1.0,0.0,0.0
0,0,24,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0
1,1,24,2,0,1,0.0,0.0,0.0,1.0,0.0,0.0
0,0,24,3,3,1,0.0,0.0,1.0,0.0,0.0,0.0
0,0,24,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0
0,0,24,1,0,1,0.0,0.0,0.0,1.0,0.0,0.0
1,0,24,4,0,0,0.0,0.0,0.0,1.0,0.0,0.0
0,0,24,0,0,1,0.0,0.0,0.0,1.0,0.0,0.0
0,0,24,1,0,0,0.0,0.0,0.0,1.0,0.0,0.0
0,0,24,0,0,1,0.0,0.0,0.0,0.0,0.0,1.0
1,0,24,1,0,0,0.0,0.0,0.0,1.0,0.0,0.0
1,0,24,8,2,0,0.0,0.0,0.0,1.0,0.0,0.0
0,0,24,7,2,1,0.0,0.0,0.0,1.0,0.0,0.0
1,0,24,7,2,1,0.0,0.0,0.0,1.0,0.0,0.0
0,0,24,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1,1,24,11,1,1,0.0,0.0,0.0,1.0,0.0,0.0
1,0,24,10,6,0,0.0,0.0,0.0,1.0,0.0,0.0
1,0,24,0,0,1,0.0,0.0,0.0,1.0,0.0,0.0
1,0,24,2,0,1,0.0,0.0,0.0,1.0,0.0,0.0
0,0,24,3,0,0,0.0,0.0,1.0,1.0,0.0,0.0
1,0,24,1,0,1,0.0,0.0,1.0,1.0,0.0,0.0
0,0,24,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1,0,24,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1,0,24,6,1,0,0.0,0.0,0.0,0.0,1.0,0.0
1,0,24,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0
0,0,24,2,0,0,0.0,0.0,1.0,1.0,0.0,0.0
0,0,24,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1,0,24,9,1,1,0.0,0.0,0.0,0.0,0.0,0.0
1,0,24,9,1,0,0.0,0.0,0.0,0.0,0.0,1.0
0,1,24,0,0,1,0.0,0.0,1.0,0.0,1.0,0.0
1,0,24,2,0,1,0.0,0.0,0.0,1.0,0.0,0.0
1,0,24,4,0,0,0.0,0.0,0.0,1.0,0.0,0.0
0,0,24,1,1,0,0.0,0.0,0.0,1.0,0.0,0.0
1,1,24,7,1,1,0.0,0.0,0.0,0.0,0.0,0.0
0,0,24,1,0,0,0.0,0.0,0.0,1.0,0.0,0.0
1,0,24,15,6,0,0.0,0.0,0.0,1.0,0.0,0.0
0,1,24,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0
0,1,24,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,24,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
0,1,24,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0
1,0,24,0,0,1,0.0,0.0,0.0,1.0,0.0,0.0
1,0,24,3,1,0,0.0,0.0,0.0,1.0,0.0,0.0
0,0,24,1,0,0,0.0,0.0,0.0,0.0,1.0,0.0
1,1,24,1,0,1,0.0,0.0,0.0,1.0,0.0,0.0
0,0,24,0,0,1,0.0,0.0,0.0,0.0,1.0,0.0
0,0,24,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0
0,1,24,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1,1,24,2,0,0,0.0,0.0,0.0,1.0,0.0,0.0
1,0,24,1,0,1,0.0,0.0,1.0,0.0,0.0,0.0
0,1,24,2,0,0,0.0,0.0,0.0,1.0,0.0,0.0
0,0,24,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0
0,0,24,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0
1,0,24,1,0,0,0.0,0.0,0.0,1.0,0.0,0.0
0,0,24,8,0,0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,24,3,2,0,0.0,0.0,0.0,0.0,0.0,0.0
0,1,24,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0
0,0,24,1,0,1,0.0,0.0,0.0,1.0,0.0,0.0
0,0,24,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0
0,1,24,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1,0,24,1,0,1,0.0,0.0,0.0,1.0,0.0,0.0
0,0,24,5,0,0,0.0,0.0,0.0,0.0,0.0,1.0
1,1,24,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0
1,0,24,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0
1,0,24,1,0,0,0.0,0.0,1.0,0.0,0.0,0.0
0,0,24,0,0,1,0.0,0.0,0.0,1.0,0.0,0.0
0,1,24,0,0,1,0.0,0.0,0.0,1.0,0.0,0.0
0,0,24,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0
1,0,24,3,0,0,0.0,0.0,0.0,0.0,0.0,1.0
0,0,24,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0
1,0,24,2,0,1,0.0,0.0,0.0,1.0,0.0,0.0
1,0,24,1,2,0,0.0,0.0,0.0,1.0,0.0,0.0
1,0,24,2,1,0,0.0,0.0,0.0,1.0,0.0,0.0
1,0,24,11,0,0,0.0,0.0,0.0,0.0,1.0,0.0
0,0,24,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1,0,24,6,0,0,0.0,0.0,0.0,1.0,0.0,0.0
1,1,24,1,0,0,0.0,0.0,0.0,1.0,0.0,0.0
0,0,24,0,0,1,0.0,0.0,0.0,1.0,0.0,0.0
1,0,24,3,0,0,0.0,0.0,0.0,1.0,0.0,0.0
1,0,24,5,1,0,0.0,0.0,0.0,1.0,0.0,0.0
0,0,24,0,0,1,0.0,0.0,0.0,0.0,1.0,0.0
1,0,24,9,2,1,0.0,0.0,0.0,1.0,0.0,0.0
0,0,24,2,0,0,0.0,0.0,0.0,0.0,1.0,0.0
0,0,24,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1,0,24,4,3,0,0.0,0.0,0.0,1.0,0.0,0.0
1,0,24,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0
0,0,24,0,0,1,0.0,0.0,0.0,1.0,0.0,0.0
1,0,24,3,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1,0,24,3,3,0,0.0,0.0,0.0,1.0,0.0,0.0
0,0,24,0,0,0,0.0,0.0,1.0,1.0,0.0,0.0
0,0,24,1,0,0,0.0,0.0,0.0,1.0,0.0,0.0
0,1,24,0,0,1,0.0,0.0,0.0,1.0,0.0,0.0
0,0,24,1,0,0,0.0,0.0,0.0,1.0,0.0,0.0
0,0,24,1,0,1,0.0,0.0,0.0,1.0,0.0,0.0
0,0,24,12,3,1,0.0,0.0,0.0,1.0,0.0,0.0
0,1,24,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,24,1,0,0,0.0,0.0,1.0,1.0,0.0,0.0
1,0,24,8,3,0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,24,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,24,0,0,1,0.0,0.0,0.0,1.0,0.0,0.0
1,0,24,8,3,0,0.0,0.0,0.0,1.0,0.0,0.0
0,0,24,5,0,1,0.0,0.0,0.0,0.0,0.0,1.0
1,0,24,5,0,0,0.0,0.0,0.0,1.0,0.0,0.0
1,0,24,2,0,0,0.0,0.0,0.0,1.0,0.0,0.0
0,0,24,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
0,1,24,0,0,1,0.0,0.0,0.0,1.0,0.0,0.0
0,0,24,1,0,0,0.0,0.0,0.0,0.0,1.0,0.0
1,0,24,2,0,0,0.0,0.0,0.0,1.0,0.0,0.0
1,0,24,0,2,0,0.0,0.0,0.0,1.0,0.0,0.0
0,1,24,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0
1,1,24,2,0,1,0.0,0.0,0.0,1.0,0.0,0.0
0,1,24,1,0,0,0.0,0.0,0.0,1.0,0.0,0.0
0,1,24,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0
1,0,24,3,2,0,0.0,0.0,0.0,0.0,0.0,0.0
1,0,24,0,3,0,0.0,0.0,0.0,1.0,0.0,0.0
1,0,24,1,0,0,0.0,0.0,0.0,1.0,0.0,0.0
0,0,24,1,0,0,0.0,0.0,0.0,0.0,1.0,0.0
1,0,24,9,1,1,0.0,0.0,0.0,1.0,0.0,0.0
0,0,24,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0
1,1,24,0,0,1,0.0,0.0,0.0,1.0,0.0,0.0
0,0,24,1,0,1,0.0,0.0,0.0,1.0,0.0,0.0
0,0,24,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0
0,1,24,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,24,2,0,1,0.0,0.0,0.0,0.0,0.0,0.0
0,0,24,2,0,1,0.0,0.0,0.0,0.0,0.0,0.0
0,1,24,7,2,1,0.0,0.0,0.0,0.0,0.0,0.0
0,0,24,6,2,0,0.0,0.0,0.0,0.0,0.0,0.0
0,1,24,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,24,5,0,0,0.0,0.0,1.0,1.0,0.0,0.0
0,0,24,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0
1,0,24,7,1,1,0.0,0.0,0.0,1.0,0.0,0.0
0,1,24,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0
1,0,24,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0
0,0,24,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,24,3,3,1,0.0,0.0,0.0,0.0,0.0,0.0
0,1,24,7,0,0,0.0,0.0,0.0,1.0,0.0,0.0
0,0,24,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0
1,0,24,0,0,1,0.0,0.0,0.0,1.0,0.0,0.0
0,0,24,1,0,1,0.0,0.0,0.0,0.0,1.0,0.0
1,0,24,3,0,1,0.0,0.0,0.0,0.0,0.0,0.0
0,1,24,0,0,1,0.0,0.0,0.0,1.0,0.0,0.0
0,1,24,1,0,0,0.0,0.0,0.0,1.0,0.0,0.0
0,1,24,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0
1,1,24,9,0,1,0.0,0.0,0.0,0.0,0.0,0.0
0,0,24,2,3,1,0.0,0.0,0.0,1.0,0.0,0.0
0,0,24,3,0,1,0.0,0.0,0.0,1.0,0.0,0.0
1,0,24,1,0,0,0.0,0.0,0.0,0.0,0.0,1.0
1,0,24,0,0,0,0.0,0.0,1.0,0.0,1.0,0.0
0,0,24,6,2,0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,24,1,0,1,0.0,0.0,0.0,1.0,0.0,0.0
1,0,24,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1,0,24,11,0,0,0.0,0.0,0.0,1.0,0.0,0.0
0,0,24,1,0,0,0.0,0.0,0.0,1.0,0.0,0.0
0,0,24,0,0,1,0.0,0.0,0.0,0.0,0.0,1.0
1,0,24,2,2,0,0.0,0.0,1.0,1.0,0.0,0.0
0,0,24,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1,0,24,8,0,0,0.0,0.0,0.0,1.0,0.0,0.0
1,0,24,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,24,2,0,1,0.0,0.0,0.0,1.0,0.0,0.0
0,1,24,2,0,0,0.0,0.0,0.0,1.0,0.0,0.0
1,1,24,3,1,1,0.0,0.0,0.0,0.0,0.0,0.0
0,1,24,0,0,0,0.0,0.0,1.0,0.0,0.0,1.0
0,0,24,2,0,0,0.0,0.0,0.0,0.0,1.0,0.0
0,0,24,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0
0,0,24,4,1,0,0.0,0.0,0.0,1.0,0.0,0.0
1,0,24,1,0,1,0.0,0.0,0.0,1.0,0.0,0.0
1,0,24,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,24,1,0,0,0.0,0.0,0.0,1.0,0.0,0.0
1,0,24,3,1,0,0.0,0.0,0.0,1.0,0.0,0.0
0,0,24,4,0,0,0.0,0.0,1.0,0.0,0.0,1.0
0,1,24,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1,0,24,5,0,0,0.0,0.0,0.0,1.0,0.0,0.0
0,1,24,1,0,0,0.0,0.0,0.0,1.0,0.0,0.0
1,0,24,4,0,1,0.0,0.0,0.0,1.0,0.0,0.0
1,0,24,4,1,0,0.0,0.0,0.0,0.0,1.0,0.0
0,0,24,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0
1,0,24,2,0,1,0.0,0.0,0.0,1.0,0.0,0.0
0,0,24,0,0,1,0.0,0.0,0.0,0.0,0.0,1.0
1,0,24,6,1,0,0.0,0.0,0.0,1.0,0.0,0.0
1,0,24,5,0,0,0.0,0.0,0.0,0.0,0.0,0.0
1,0,24,2,10,0,0.0,0.0,0.0,0.0,0.0,1.0
1,0,24,8,0,0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,24,3,0,0,0.0,0.0,0.0,0.0,0.0,0.0
0,0,24,0,0,0,0.0,0.0,1.0,0.0,0.0,1.0
0,1,24,2,0,1,0.0,0.0,0.0,1.0,0.0,0.0
